Amount,amount_zscore,is_night,fraud_score,actual,predicted,risk_level
13.34,-0.20353911121802115,0,0.0,0,0,Low
1.98,-0.3690271693575164,0,0.0,0,0,Low
16.98,-0.3218352760960577,0,0.0,0,0,Low
8.33,-0.3724221684764501,1,0.0,0,0,Low
60.0,-0.14679188157015943,0,0.0,0,0,Low
34.4,-0.25733219557811476,0,0.0,0,0,Low
72.7,-0.10873374500110981,0,0.0,0,0,Low
5.53,-0.3478745296135148,0,0.0,0,0,Low
1.29,-0.3626723405099794,0,0.0,0,0,Low
20.35,-0.2950305459749153,0,0.0,0,0,Low
152.72,0.29825206463163806,0,0.0,0,0,Low
32.76,-0.2868583427457098,0,0.0,0,0,Low
250.0,0.580969315941006,0,0.01,0,0,Low
4.99,-0.3572391342970164,0,0.0,0,0,Low
14.78,-0.31381819724464927,0,0.0,0,0,Low
42.81,-0.1617710926320864,0,0.0,0,0,Low
29.99,-0.26173984755600194,0,0.0,0,0,Low
0.77,-0.316878388994813,1,0.0,0,0,Low
1.0,-0.3727808850078371,0,0.0,0,0,Low
1.98,-0.35635070396446245,0,0.0,0,0,Low
27.58,-0.15227274341705152,0,0.0,0,0,Low
15.0,-0.32286679148491076,0,0.0,0,0,Low
39.98,-0.22401652069589964,0,0.0,0,0,Low
19.6,-0.2890744147567785,0,0.0,0,0,Low
516.4,1.4737340642785168,0,0.0,0,0,Low
59.85,-0.0025894354672925334,1,0.01,0,0,Low
109.86,0.025004953797220366,0,0.01,0,0,Low
299.54,0.770723472386812,0,0.01,0,0,Low
9.99,-0.33568551527513674,0,0.0,0,0,Low
45.0,-0.22106571431375888,0,0.0,0,0,Low
60.0,-0.06538474982376677,0,0.0,0,0,Low
41.85,-0.19608915849790254,0,0.0,0,0,Low
15.65,-0.24699566327460273,0,0.0,0,0,Low
15.0,-0.32095280071241045,0,0.0,0,0,Low
137.65,0.2859273407670685,0,0.0,0,0,Low
3.77,-0.3530529773558292,0,0.0,0,0,Low
20.0,-0.3109226062938231,0,0.0,0,0,Low
21.65,-0.27812233868275493,0,0.0,0,0,Low
30.0,-0.2617015443350803,0,0.0,0,0,Low
3.0,-0.3557969174725965,0,0.0,0,0,Low
12.95,-0.25924055508285154,1,0.0,0,0,Low
217.32,0.5308228062006436,0,0.0,0,0,Low
36.0,-0.2747743045689705,0,0.0,0,0,Low
69.57,-0.1203496277653091,0,0.0,0,0,Low
1163.52,3.8424417895564846,0,0.01,0,0,Low
9.86,-0.3297789718786414,0,0.0,0,0,Low
209.0,0.5024495194198998,0,0.0,0,0,Low
135.0,0.23445711818267867,0,0.0,0,0,Low
9.74,-0.3317785325543992,0,0.0,0,0,Low
1490.22,7.1241912653848365,0,0.03,0,0,Low
5.27,-0.35699659173195303,0,0.0,0,0,Low
9.99,-0.2738503186353631,1,0.0,0,0,Low
11.17,-0.21135147204162397,0,0.0,0,0,Low
9.99,-0.21559966824985038,0,0.0,0,0,Low
5.49,-0.35790114946602164,0,0.0,0,0,Low
111.99,0.03259533360074562,0,0.0,0,0,Low
11.38,-0.29726597995624404,0,0.0,0,0,Low
15.95,-0.26201466898073306,1,0.0,0,0,Low
1.79,-0.3688391610173699,0,0.0,0,0,Low
1.0,-0.3727808850078371,0,0.0,0,0,Low
3.59,-0.367281083902173,0,0.0,0,0,Low
31.4,-0.25633909340605066,0,0.0,0,0,Low
1.98,-0.3690271693575164,0,0.0,0,0,Low
238.5,0.7886088930482221,1,0.0,0,0,Low
60.0,-0.185262910667198,0,0.0,0,0,Low
200.0,0.6023572964159833,0,0.0,0,0,Low
15.95,-0.24710553610507946,1,0.0,0,0,Low
8.76,-0.2797234511092964,1,0.0,0,0,Low
9.99,-0.37178227771001643,0,0.0,0,0,Low
36.86,-0.21694293057573583,0,0.0,0,0,Low
1.0,-0.38006741558092677,0,0.0,0,0,Low
29.99,-0.1435963426866908,0,0.01,0,0,Low
1.99,-0.329137959676215,0,0.0,0,0,Low
1.29,-0.3706136290368715,0,0.0,0,0,Low
99.99,0.04688445044102073,0,0.0,0,0,Low
1.29,-0.31446029541528,1,0.0,0,0,Low
828.24,2.475358658388322,0,0.04,0,0,Low
55.8,-0.09404139684824527,0,0.0,0,0,Low
8.88,-0.3338745022666728,0,0.0,0,0,Low
9.99,-0.2738503186353631,1,0.0,0,0,Low
7.82,-0.34951281009416024,0,0.0,0,0,Low
11.5,-0.3282309358021953,0,0.0,0,0,Low
11.57,-0.2787057425438842,0,0.0,0,0,Low
7.48,-0.33031304459965505,0,0.0,0,0,Low
6.99,-0.28334879278535885,1,0.0,0,0,Low
61.2,-0.14839780734810332,0,0.0,0,0,Low
83.94,-0.05097941462279433,0,0.01,0,0,Low
33.75,-0.21257157348394073,0,0.01,0,0,Low
0.01,-0.3831558080642436,0,0.0,0,0,Low
15.0,-0.2849788056659038,0,0.0,0,0,Low
0.76,-0.3724269531000893,0,0.0,0,0,Low
17.75,-0.30862298996408966,0,0.0,0,0,Low
58.79,-0.15861131292518482,0,0.0,0,0,Low
15.0,-0.31915637571754074,0,0.0,0,0,Low
1.5,-0.3698951421438984,0,0.0,0,0,Low
0.99,-0.3311286319518499,0,0.0,0,0,Low
2.29,-0.4005005165868351,0,0.0,0,0,Low
120.0,0.08302744395968227,0,0.0,0,0,Low
3.7,-0.35552230574626725,0,0.0,0,0,Low
33.9,-0.25272615754134337,0,0.0,0,0,Low
34.0,-0.22889519272856212,0,0.0,0,0,Low
15.09,-0.25028781195844285,1,0.0,0,0,Low
18.95,-0.33836469065335467,0,0.0,0,0,Low
12.83,-0.20537519601988175,0,0.0,0,0,Low
0.89,-0.38061046441670393,0,0.0,0,0,Low
1.0,-0.39620465824091966,0,0.0,0,0,Low
0.89,-0.3080233313734954,1,0.0,0,0,Low
19.95,-0.2953945993177828,0,0.0,0,0,Low
215.09,0.3608744553328719,0,0.0,0,0,Low
2.69,-0.24188088208040365,0,0.0,0,0,Low
1.0,-0.39620465824091966,0,0.0,0,0,Low
80.0,0.013005329425041817,0,0.0,0,0,Low
1.29,-0.3315139326052863,0,0.0,0,0,Low
3.3,-0.176938555617652,1,0.0,0,0,Low
16.99,-0.3137390340956906,0,0.0,0,0,Low
1.0,-0.37482281662829403,0,0.0,0,0,Low
0.76,-0.36212633022356516,0,0.0,0,0,Low
9.99,-0.36103822061957597,1,0.0,0,0,Low
85.75,-0.012626113564659812,0,0.0,0,0,Low
62.48,-0.17601339996401485,0,0.0,0,0,Low
1.51,-0.36110661977647096,0,0.02,0,0,Low
0.76,-0.3737001623099565,0,0.01,0,0,Low
34.62,-0.2440054562692825,0,0.0,0,0,Low
15.9,-0.32573782026374426,0,0.0,0,0,Low
6.3,-0.3664869376542941,0,0.02,0,0,Low
48.09,-0.19658440849313788,0,0.01,0,0,Low
18.16,-0.31113957438111856,0,0.0,0,0,Low
305.19,1.0987293946233283,1,0.03,0,0,Low
83.44,0.02929070182775771,0,0.0,0,0,Low
75.47,-0.008440233651790467,0,0.01,0,0,Low
6.99,-0.33891753735143726,0,0.0,0,0,Low
5.99,-0.35361412594690594,0,0.0,0,0,Low
4.26,-0.40033341412553297,1,0.0,0,0,Low
32.9,-0.2242217836225087,0,0.0,0,0,Low
30.0,-0.24561164329195553,0,0.0,0,0,Low
71.54,-0.015074987269875176,0,0.0,0,0,Low
84.9,-0.06756471703968746,0,0.0,0,0,Low
93.6,0.09559839235521009,0,0.0,0,0,Low
41.5,-0.23304049586331033,0,0.0,0,0,Low
8.99,-0.2914893961046168,0,0.0,0,0,Low
11.93,-0.2649823806340665,1,0.0,0,0,Low
11.86,-0.33451978569564106,0,0.0,0,0,Low
12.31,-0.2632153122490231,1,0.0,0,0,Low
132.6,0.07864596104072906,0,0.0,0,0,Low
234.0,0.5196841624663815,0,0.0,0,0,Low
397.05,1.0418353512632084,0,0.0,0,0,Low
4.8,-0.3748976132920183,0,0.0,0,0,Low
15.0,-0.2507063281549005,1,0.01,0,0,Low
53.22,-0.14857264777145676,0,0.0,0,0,Low
66.6,-0.13089450204801534,0,0.04,0,0,Low
18.96,-0.27596534832547526,0,0.0,0,0,Low
54.99,-0.06474563152889212,1,0.0,0,0,Low
1.98,-0.3640523348093555,0,0.0,0,0,Low
10.48,-0.3453228104386157,0,0.0,0,0,Low
52.5,-0.1934849345810334,0,0.0,0,0,Low
3.59,-0.3816822249731158,0,0.0,0,0,Low
87.89,-0.03757213880874903,0,0.0,0,0,Low
30.27,-0.17391215221917572,0,0.0,0,0,Low
9.99,-0.32923568723533114,0,0.0,0,0,Low
52.48,-0.06965030228308192,1,0.0,0,0,Low
125.0,0.05264357824741734,0,0.0,0,0,Low
16.0,-0.3060153016113104,0,0.0,0,0,Low
2.29,-0.2433209485916668,0,0.0,0,0,Low
5.0,-0.35745959663918103,0,0.0,0,0,Low
1.29,-0.3737465846788954,0,0.0,0,0,Low
4.99,-0.3495414569958274,0,0.0,0,0,Low
0.76,-0.3678088969103614,0,0.0,0,0,Low
2.95,-0.3591859169382615,0,0.0,0,0,Low
0.89,-0.3721016685324694,0,0.0,0,0,Low
10.0,-0.31838306249068876,0,0.0,0,0,Low
20.04,-0.27085249885020396,0,0.0,0,0,Low
14.95,-0.2989828092546249,0,0.0,0,0,Low
322.43,1.781612784441714,1,0.01,0,0,Low
56.0,-0.10854299769233353,0,0.0,0,0,Low
149.0,0.3735360728279992,0,0.0,0,0,Low
1.98,-0.31125167124243813,1,0.0,0,0,Low
10.0,-0.33907784246296285,0,0.0,0,0,Low
19.99,-0.26804151292866685,0,0.0,0,0,Low
58.0,-0.1927221934923457,0,0.0,0,0,Low
39.04,-0.2287018397912664,0,0.0,0,0,Low
46.91,-0.23408391675778975,0,0.0,0,0,Low
9.37,-0.2896065324018733,0,0.0,0,0,Low
1.0,-0.3689689219368525,0,0.0,0,0,Low
15.0,-0.32898994040348306,0,0.0,0,0,Low
29.69,-0.22503332531655795,0,0.0,0,0,Low
13.25,-0.25884414308602116,1,0.0,0,0,Low
8.95,-0.291687592283853,0,0.0,0,0,Low
113.75,0.059087930883657096,0,0.02,0,0,Low
9.98,-0.3458527467564106,0,0.0,0,0,Low
1.52,-0.36107098419053896,0,0.01,0,0,Low
8.97,-0.3054461153263324,0,0.0,0,0,Low
129.45,0.4581945570805318,1,0.0,0,0,Low
39.99,-0.2598930353328008,0,0.0,0,0,Low
102.9,0.017528936183677405,0,0.0,0,0,Low
10.99,-0.3680526362974426,0,0.0,0,0,Low
23.6,-0.2555864024660035,0,0.0,0,0,Low
219.97,0.4659447435133202,0,0.0,0,0,Low
260.0,0.5600376409809216,0,0.0,0,0,Low
29.68,-0.26292724740457274,0,0.0,0,0,Low
23.6,-0.25399903206134683,0,0.0,0,0,Low
28.6,-0.2388170459010896,0,0.0,0,0,Low
6.0,-0.2952347796689167,0,0.0,0,0,Low
20.0,-0.2710418636455844,0,0.0,0,0,Low
19.6,-0.3042777623019022,0,0.0,0,0,Low
5.0,-0.35745959663918103,0,0.0,0,0,Low
232.36,0.8152876177949392,0,0.0,0,0,Low
175.66,0.5072873103984785,0,0.0,0,0,Low
43.51,-0.11812969747704359,1,0.0,0,0,Low
9.72,-0.21657171314495305,0,0.0,0,0,Low
29.4,-0.23986207979845317,0,0.0,0,0,Low
1.79,-0.36890294595836415,0,0.0,0,0,Low
1.0,-0.24796516309049063,0,0.01,0,0,Low
4.49,-0.39229530547917263,0,0.0,0,0,Low
9.99,-0.21559966824985038,0,0.0,0,0,Low
1.79,-0.31279999541974285,1,0.0,0,0,Low
14.95,-0.2511505424310035,1,0.0,0,0,Low
1.0,-0.39620465824091966,0,0.0,0,0,Low
12.0,-0.2630833110924794,1,0.0,0,0,Low
1.0,-0.37170291761395724,0,0.0,0,0,Low
19.95,-0.33463504924078086,0,0.0,0,0,Low
4.49,-0.3628379570639961,0,0.0,0,0,Low
1.0,-0.38006741558092677,0,0.0,0,0,Low
1.79,-0.36350441089028757,0,0.0,0,0,Low
0.46,-0.3716780617826162,0,0.0,0,0,Low
1.0,-0.24796516309049063,0,0.0,0,0,Low
1.79,-0.37616733757852694,0,0.0,0,0,Low
4.53,-0.39214611982266967,0,0.04,0,0,Low
49.99,-0.18513340571272136,0,0.0,0,0,Low
14.99,-0.32098905079591156,0,0.0,0,0,Low
59.99,-0.18530020708132372,0,0.0,0,0,Low
7.68,-0.3587491160675878,0,0.0,0,0,Low
149.98,0.16501173238711805,0,0.0,0,0,Low
255.0,0.5377158909428594,0,0.01,0,0,Low
22.9,-0.2590982504142157,0,0.0,0,0,Low
22.66,-0.21195356939645338,0,0.0,0,0,Low
27.83,-0.2752528055856531,0,0.0,0,0,Low
252.0,0.827273949560837,0,0.01,0,0,Low
1.29,-0.3596172466847746,0,0.0,0,0,Low
109.0,0.03408041623795884,0,0.0,0,0,Low
1.0,-0.39620465824091966,0,0.0,0,0,Low
36.0,-0.23819948389685294,0,0.0,0,0,Low
16.0,-0.28997834318362614,0,0.0,0,0,Low
20.0,-0.1328087038314346,1,0.0,0,0,Low
19.95,-0.2276879373497307,1,0.0,0,0,Low
2.29,-0.35912345307372207,0,0.0,0,0,Low
762.58,2.3390601758383385,0,0.0,0,0,Low
11.5,-0.3282309358021953,0,0.0,0,0,Low
15.52,-0.3083849692583382,0,0.0,0,0,Low
3.56,-0.3674291881301122,0,0.0,0,0,Low
255.32,0.8429912275774116,0,0.0,0,0,Low
30.0,-0.24561164329195553,0,0.0,0,0,Low
19.04,-0.2910074065134682,0,0.0,0,0,Low
2.31,-0.36776316306710227,0,0.0,0,0,Low
54.0,-0.1526031710462161,0,0.0,0,0,Low
19.98,-0.30008137169856386,0,0.0,0,0,Low
20.0,-0.28966943349641283,0,0.03,0,0,Low
145.0,0.14076074644767578,0,0.0,0,0,Low
61.0,-0.1507682716910562,0,0.0,0,0,Low
1.0,-0.37482281662829403,0,0.04,0,0,Low
15.0,-0.32286679148491076,0,0.0,0,0,Low
1.29,-0.4042301579994089,0,0.0,0,0,Low
5.0,-0.3500894593131644,0,0.0,0,0,Low
64.97,-0.11536828100062703,0,0.0,0,0,Low
545.42,1.5153977101026792,0,0.0,0,0,Low
9.23,-0.3335959474369334,0,0.0,0,0,Low
23.0,-0.17708555742801638,1,0.0,0,0,Low
12.31,-0.332788163932479,0,0.0,0,0,Low
47.45,-0.11968783683847237,1,0.0,0,0,Low
119.0,0.25359964583964667,0,0.0,0,0,Low
0.89,-0.33287163142189846,0,0.0,0,0,Low
384.51,1.4675816691013224,1,0.0,0,0,Low
668.36,2.154641804301019,0,0.0,0,0,Low
329.51,0.8074815097623476,0,0.0,0,0,Low
13.53,-0.3016716192983669,0,0.0,0,0,Low
641.16,1.9183236343666914,0,0.0,0,0,Low
4.99,-0.2336004996406403,0,0.0,0,0,Low
175.96,0.36437163776627024,0,0.0,0,0,Low
0.99,-0.36901909119325554,0,0.0,0,0,Low
125.19,0.23303472001151676,0,0.0,0,0,Low
430.0,1.1587711922878863,0,0.0,0,0,Low
29.99,-0.2672367331349597,0,0.0,0,0,Low
69.61,0.008876913527791628,0,0.0,0,0,Low
0.76,-0.3085491821958655,1,0.01,0,0,Low
1.0,-0.3727808850078371,0,0.0,0,0,Low
3.77,-0.36639245853453767,0,0.0,0,0,Low
39.78,-0.2311250937966726,0,0.0,0,0,Low
168.0,0.5145825110957328,0,0.0,0,0,Low
1.0,-0.37957847591053095,0,0.0,0,0,Low
13.53,-0.3016716192983669,0,0.0,0,0,Low
492.49,1.6871861619739996,0,0.0,0,0,Low
1.0,-0.3227599724596903,1,0.0,0,0,Low
137.0,0.11185301187221985,0,0.0,0,0,Low
154.0,0.1823004301012604,0,0.01,0,0,Low
60.0,-0.04144822992608388,1,0.0,0,0,Low
9.99,-0.3470934091813624,0,0.0,0,0,Low
9.41,-0.32677657730190385,0,0.0,0,0,Low
3.4,-0.3496282537284576,0,0.0,0,0,Low
2.69,-0.30074231998683215,1,0.0,0,0,Low
1.0,-0.3227599724596903,1,0.0,0,0,Low
154.85,0.3059204188041146,0,0.0,0,0,Low
23.0,-0.21088354773117357,1,0.0,0,0,Low
5.0,-0.300998168755874,1,0.0,0,0,Low
298.0,0.7023917455253793,0,0.02,0,0,Low
7.32,-0.34127254926934786,0,0.0,0,0,Low
1.46,-0.36206902964581567,0,0.0,0,0,Low
9.99,-0.3238667604305281,0,0.0,0,0,Low
153.3,0.17075252106971137,0,0.0,0,0,Low
9.52,-0.27763874964736385,0,0.0,0,0,Low
8.99,-0.34217661149144657,0,0.0,0,0,Low
2.69,-0.3569016206364899,0,0.0,0,0,Low
116.98,0.18807308275423779,0,0.0,0,0,Low
3.9,-0.30232332571800863,1,0.0,0,0,Low
30.0,-0.14356034102390922,0,0.0,0,0,Low
289.36,1.1212456370660902,0,0.01,0,0,Low
1.98,-0.3690271693575164,0,0.0,0,0,Low
1.0,-0.24796516309049063,0,0.0,0,0,Low
134.09,0.13699668223827344,0,0.0,0,0,Low
37.7,-0.23214143428840556,0,0.0,0,0,Low
12.95,-0.309016660535231,0,0.0,0,0,Low
164.7,0.188471814680901,0,0.0,0,0,Low
44.0,-0.09315801312969749,0,0.0,0,0,Low
4.49,-0.3513159007139561,0,0.0,0,0,Low
409.25,1.1173143526742206,0,0.0,0,0,Low
1392.0,4.593985968488246,0,0.03,0,0,Low
56.98,-0.16503479918481054,0,0.0,0,0,Low
37.88,-0.11519103075202432,0,0.0,0,0,Low
1.79,-0.3650055506810131,0,0.0,0,0,Low
0.76,-0.3645532508511957,0,0.0,0,0,Low
17.79,-0.31083902741560215,0,0.0,0,0,Low
79.0,-0.08496646438906588,0,0.0,0,0,Low
292.0,0.7051202774234578,0,0.01,0,0,Low
1.0,-0.3227599724596903,1,0.0,0,0,Low
9.99,-0.33568551527513674,0,0.0,0,0,Low
60.0,-0.06538474982376677,0,0.0,0,0,Low
104.65,0.024231999844964457,0,0.0,0,0,Low
432.0,1.7476966591460494,0,0.0,0,0,Low
34.66,-0.22613697838560223,0,0.0,0,0,Low
128.97,0.27304705225272907,0,0.0,0,0,Low
1.0,-0.3727808850078371,0,0.0,0,0,Low
44.3,-0.16630364658863428,0,0.0,0,0,Low
26.44,-0.20502631291283974,0,0.01,0,0,Low
296.98,1.2633898585948247,0,0.0,0,0,Low
30.0,-0.14356034102390922,0,0.0,0,0,Low
45.45,-0.21952609954310223,0,0.0,0,0,Low
61.96,-0.1630393442907895,0,0.0,0,0,Low
111.07,0.04882266767665747,0,0.0,0,0,Low
5.49,-0.33973394316983085,0,0.0,0,0,Low
361.0,1.0061350681712131,0,0.0,0,0,Low
10.99,-0.268409867709409,1,0.0,0,0,Low
11.5,-0.3358557977707566,0,0.0,0,0,Low
0.76,-0.3724269531000893,0,0.0,0,0,Low
25.0,-0.2473712642230322,0,0.0,0,0,Low
1.98,-0.3640523348093555,0,0.0,0,0,Low
1.0,-0.33107908290704086,0,0.0,0,0,Low
1.98,-0.35635070396446245,0,0.0,0,0,Low
22.82,-0.2229630671337127,0,0.0,0,0,Low
499.0,2.1692091977815293,0,0.01,0,0,Low
15.0,-0.32095280071241045,0,0.0,0,0,Low
4.79,-0.3502512344830788,0,0.01,0,0,Low
2.39,-0.37320525301974233,0,0.0,0,0,Low
28.0,-0.2408535941260079,0,0.0,0,0,Low
0.89,-0.3163203673995361,1,0.0,0,0,Low
3.03,-0.3587845628870373,0,0.0,0,0,Low
144.0,0.12802696798900576,0,0.0,0,0,Low
0.99,-0.31585534940347215,1,0.0,0,0,Low
7.23,-0.28886596319099633,1,0.0,0,0,Low
13.56,-0.31816573872835857,0,0.0,0,0,Low
91.0,0.07604980194372757,0,0.0,0,0,Low
22.9,-0.29667790638378383,0,0.0,0,0,Low
100.0,0.006421002116401701,0,0.0,0,0,Low
32.9,-0.2242217836225087,0,0.0,0,0,Low
40.78,-0.22116567382133615,0,0.0,0,0,Low
11.99,-0.264703369836428,1,0.0,0,0,Low
276.0,0.6009196721735446,0,0.0,0,0,Low
45.0,-0.22058593574552335,0,0.0,0,0,Low
454.92,1.908313964709509,0,0.06,0,0,Low
0.89,-0.32077901643315965,0,0.0,0,0,Low
8.99,-0.36789602053335557,1,0.0,0,0,Low
34.29,-0.21950378023478131,0,0.0,0,0,Low
24.59,-0.2524279765376267,0,0.0,0,0,Low
11.5,-0.35068294274976886,1,0.0,0,0,Low
33.94,-0.28245736587887266,0,0.01,0,0,Low
7.57,-0.310198061184475,0,0.0,0,0,Low
1.98,-0.3752293441349118,0,0.0,0,0,Low
1.0,-0.24796516309049063,0,0.01,0,0,Low
1.0,-0.38006741558092677,0,0.01,0,0,Low
0.9,-0.3233040175522857,1,0.03,0,0,Low
32.1,-0.22653269928392222,0,0.0,0,0,Low
0.89,-0.3721016685324694,0,0.0,0,0,Low
7.0,-0.3417312340314677,0,0.01,0,0,Low
8.41,-0.34484160573963857,0,0.0,0,0,Low
153.06,0.2994761211662118,0,0.0,0,0,Low
16.5,-0.34750231211416066,0,0.0,0,0,Low
60.0,-0.07297030915897243,0,0.0,0,0,Low
16.5,-0.2542780634530268,0,0.0,0,0,Low
9.99,-0.33911409254646396,0,0.0,0,0,Low
10.0,-0.3414225147504048,0,0.0,0,0,Low
6.78,-0.33362692851881237,0,0.03,0,0,Low
79.2,-0.039999301362216515,0,0.0,0,0,Low
2.99,-0.3647973065699465,0,0.0,0,0,Low
0.89,-0.3752310425401349,0,0.0,0,0,Low
12.99,-0.3208750924812135,0,0.0,0,0,Low
1048.78,3.4265083314648073,0,0.01,0,0,Low
303.8,0.7489117843300237,0,0.0,0,0,Low
2.12,-0.31068845536612333,1,0.0,0,0,Low
27.26,-0.2705077337903774,0,0.0,0,0,Low
196.62,0.6124420718192306,0,0.0,0,0,Low
5.38,-0.37164548537876496,0,0.0,0,0,Low
0.89,-0.38061046441670393,0,0.0,0,0,Low
160.08,0.1879996019031934,0,0.0,0,0,Low
72.11,-0.10951938309624386,0,0.01,0,0,Low
8.99,-0.3334147998761795,0,0.0,0,0,Low
16.98,-0.23582156666294404,1,0.0,0,0,Low
48.53,-0.19072567596728085,0,0.0,0,0,Low
464.66,2.2035912525505568,0,0.0,0,0,Low
28.23,-0.24563814468808323,0,0.0,0,0,Low
31.88,-0.2597626597625454,0,0.0,0,0,Low
673.6,2.103245060088119,0,0.01,0,0,Low
3.96,-0.35237590122312035,0,0.0,0,0,Low
69.99,-0.12161359153983484,0,0.0,0,0,Low
11.5,-0.3264381997857924,0,0.0,0,0,Low
214.0,0.38910186686917553,0,0.0,0,0,Low
79.0,-0.0740157618190429,0,0.0,0,0,Low
566.27,2.505483328335467,0,0.0,0,0,Low
8.99,-0.35070687600329437,0,0.0,0,0,Low
440.0,1.4678245394558695,0,0.0,0,0,Low
1.29,-0.31446029541528,1,0.0,0,0,Low
4.99,-0.36036955326500886,0,0.0,0,0,Low
9.99,-0.3238667604305281,0,0.0,0,0,Low
1.98,-0.3752293441349118,0,0.0,0,0,Low
6.0,-0.353629274547017,0,0.0,0,0,Low
6.18,-0.3555990873252422,0,0.0,0,0,Low
6.0,-0.34388429373533724,0,0.0,0,0,Low
26.5,-0.31020589798842213,0,0.0,0,0,Low
8.88,-0.3455789967618755,0,0.0,0,0,Low
24.9,-0.2812361870051168,0,0.0,0,0,Low
8.99,-0.35070687600329437,0,0.0,0,0,Low
38.09,-0.2669793540166911,0,0.0,0,0,Low
1.0,-0.3158088476038657,1,0.0,0,0,Low
455.92,1.913330890349812,0,0.0,0,0,Low
11.5,-0.34163707428024503,0,0.0,0,0,Low
11.85,-0.2484300168154633,1,0.0,0,0,Low
23.58,-0.16667340852968346,0,0.0,0,0,Low
34.94,-0.2569374119741592,0,0.0,0,0,Low
64.99,-0.15267260483503498,0,0.0,0,0,Low
56.0,-0.20018147631749342,0,0.0,0,0,Low
8.04,-0.3744109304514462,1,0.0,0,0,Low
21.9,-0.26204703586501454,0,0.01,0,0,Low
3.85,-0.35276789266837283,0,0.0,0,0,Low
39.0,-0.09484128673926556,1,0.0,0,0,Low
0.75,-0.36458873972555833,0,0.0,0,0,Low
6.3,-0.2939255825521337,1,0.0,0,0,Low
87.54,-0.056580799132787504,0,0.0,0,0,Low
21.1,-0.283501604695415,0,0.0,0,0,Low
76.98,-0.09285004588584693,0,0.0,0,0,Low
1.0,-0.3629240346590052,0,0.01,0,0,Low
11.5,-0.32550666943035955,0,0.0,0,0,Low
148.5,0.13304568293726285,0,0.0,0,0,Low
260.0,0.5466117195090573,0,0.0,0,0,Low
1768.99,6.0372755952978805,0,0.02,0,0,Low
0.68,-0.3727006623926505,0,0.0,0,0,Low
49.5,-0.1915804772080151,0,0.0,0,0,Low
275.71,0.741036515182288,0,0.0,0,0,Low
135.22,0.27442342944770814,0,0.0,0,0,Low
7.64,-0.3392620056001283,0,0.02,0,0,Low
134.98,0.28136606639568634,0,0.0,0,0,Low
12.99,-0.328975324310044,0,0.0,0,0,Low
0.89,-0.36331602610425767,0,0.0,0,0,Low
2.69,-0.3734717169814659,0,0.0,0,0,Low
27.0,-0.2517104180335918,0,0.0,0,0,Low
529.0,2.549798116444065,1,0.13,1,0,Low
1.98,-0.3640523348093555,0,0.0,0,0,Low
20.0,-0.2962726565776054,0,0.0,0,0,Low
85.97,-0.04408909312848751,0,0.0,0,0,Low
9.99,-0.30198398334397136,0,0.0,0,0,Low
39.92,-0.22423033421149188,0,0.0,0,0,Low
15.0,-0.35309677423302144,0,0.0,0,0,Low
21.97,-0.2892813483281785,0,0.0,0,0,Low
19.9,-0.28676175197921017,0,0.0,0,0,Low
1.98,-0.2444370001378958,0,0.0,0,0,Low
1.0,-0.3629240346590052,0,0.0,0,0,Low
19.0,-0.3038350873488846,0,0.0,0,0,Low
590.0,1.8832788272767758,0,0.0,0,0,Low
0.0,-0.37098502251740617,0,0.03,0,0,Low
14.95,-0.1977428435101868,0,0.0,0,0,Low
177.0,0.26629855200548824,0,0.0,0,0,Low
626.71,2.7089424665476494,0,0.0,0,0,Low
9.9,-0.3243182837381553,0,0.0,0,0,Low
12.36,-0.2939396178555442,0,0.0,0,0,Low
31.61,-0.13776407331607488,0,0.01,0,0,Low
29.02,-0.24970717367998696,0,0.02,0,0,Low
1.79,-0.37189101235234595,0,0.0,0,0,Low
299.0,0.6990164261158912,0,0.01,0,0,Low
4.89,-0.3743929727537548,0,0.0,0,0,Low
5.99,-0.33736688322757563,0,0.0,0,0,Low
305.5,1.3338573344933278,1,0.0,0,0,Low
165.62,0.19161947154535458,0,0.0,0,0,Low
65.0,-0.1348562846939268,0,0.0,0,0,Low
114.0,0.044536529171870766,0,0.0,0,0,Low
1.98,-0.3907096834909398,0,0.0,0,0,Low
174.85,0.5785926481713181,0,0.0,0,0,Low
37.0,-0.11835917707680335,0,0.0,0,0,Low
4000.0,14.509524254873787,0,0.04,0,0,Low
34.9,-0.1259195262609351,0,0.0,0,0,Low
1.0,-0.3158088476038657,1,0.0,0,0,Low
1.0,-0.363701517866494,0,0.01,0,0,Low
18.99,-0.3080593243190466,0,0.0,0,0,Low
6.09,-0.34478552141959506,0,0.01,0,0,Low
29.0,-0.26553186642724436,0,0.0,0,0,Low
19.98,-0.30438529111247875,0,0.0,0,0,Low
84.95,-0.07622793620934028,0,0.0,0,0,Low
2.0,-0.36895056291567313,0,0.0,0,0,Low
10.9,-0.3193013580978523,0,0.0,0,0,Low
34.48,-0.2585996067122479,0,0.0,0,0,Low
4.79,-0.3613569147846037,0,0.0,0,0,Low
39.95,-0.23027373239009563,0,0.0,0,0,Low
8.0,-0.2832575878793831,1,0.02,0,0,Low
36.83,-0.195301652841147,0,0.0,0,0,Low
91.26,-0.06867432011013928,0,0.0,0,0,Low
29.61,-0.23538885638914386,0,0.0,0,0,Low
402.9,1.0936311297043766,0,0.02,0,0,Low
9.04,-0.3425578504790689,0,0.0,0,0,Low
